DATA,P,RH2M,T2M,T2M_MAX,T2M_MIN,WS2M,ALLSKY_SFC_SW_DWN
1997-12-05,19.35554313659668,77.12,28.12,32.39,23.8,1.1,17.82
1997-12-06,21.458850860595703,81.25,26.85,31.41,23.25,1.32,16.0
1997-12-07,21.458850860595703,82.5,25.62,30.17,22.05,2.05,16.0
1997-12-08,0.0,72.12,25.9,31.98,20.66,1.55,30.7
1997-12-09,10.729425430297852,77.25,25.92,32.87,21.5,1.84,20.42
1997-12-10,32.18827438354492,87.25,23.54,27.58,21.16,1.86,9.43
1997-12-11,8.15052318572998,88.94,22.34,24.97,20.73,2.19,13.37
1997-12-12,0.0,81.62,24.22,29.8,19.89,1.95,23.66
1997-12-13,0.0,73.81,26.08,32.89,20.94,2.28,28.82
1997-12-14,8.15052318572998,74.0,26.11,33.28,20.18,2.35,18.56
1997-12-15,0.0,68.06,27.0,34.32,20.56,2.2,24.13
1997-12-16,0.0,69.44,26.65,34.05,20.79,1.86,22.19
1997-12-17,0.0,78.19,25.91,31.55,22.05,2.67,19.59
1997-12-18,11.993502616882324,85.69,24.65,28.93,22.23,2.59,10.44
1997-12-19,23.98700523376465,88.62,24.25,27.58,21.9,2.14,9.98
1997-12-20,0.0,84.38,24.37,28.46,21.51,1.93,19.8
1997-12-21,13.3319730758667,80.12,25.48,30.98,20.96,1.99,17.96
1997-12-22,0.0,75.12,25.58,32.62,19.74,2.07,28.89
1997-12-23,0.0,71.69,25.53,32.87,18.87,1.93,28.93
1997-12-24,0.0,68.19,26.16,33.99,19.01,1.49,30.35
1997-12-25,0.0,67.31,26.87,34.51,19.76,1.89,28.5
1997-12-26,0.0,65.56,27.01,34.55,20.76,2.35,27.43
1997-12-27,0.0,62.62,27.58,35.41,20.26,2.01,29.8
1997-12-28,0.0,63.69,27.96,35.42,20.91,2.39,29.84
1997-12-29,0.0,66.75,27.73,35.11,21.83,2.86,27.83
1997-12-30,0.0,62.69,27.65,35.55,21.84,2.91,27.61
1997-12-31,0.0,61.31,27.35,36.25,19.72,2.43,28.71
1998-01-01,0.0,60.69,27.33,36.24,19.26,2.52,29.06
1998-01-02,0.0,59.0,27.58,37.01,19.24,2.09,30.62
