DATA;PRECIPITACAO_TOTAL;PRESSAO_ATMOSFERICA;TEMPERATURA_PONTO_ORVALHO;TEMPERATURA_MAXIMA;TEMPERATURA_MEDIA;TEMPERATURA_MINIMA;UMIDADE_RELATIVA;UMIDADE_RELATIVA;VENTO;VELOCIDADE_VENTO;
2019-08-03;0;922.645833;10.958333;29.2;20.366667;13;60.333333;21;9.1;1.904167;
2019-08-04;0;924.7;12.083333;26.9;19.870833;14.1;64.083333;32;9.5;2.65;
2019-08-05;.2;928.241667;14.670833;21.1;17.779167;15.2;82.416667;59;12.2;4.041667;
2019-08-06;4.2;928.454167;14.695833;24.5;18.170833;15.6;81.75;50;12.1;3.933333;
2019-08-07;.2;927.9125;14.366667;26.6;19.008333;13.7;77.25;44;9.8;2.479167;
2019-08-08;.4;927.2125;16.379167;24.2;18.225;14.9;89.708333;66;8.7;2.3625;
2019-08-09;2.6;926.241667;16.245833;26.3;19.654167;16.6;82.5;52;9.9;2.658333;
2019-08-10;0;926.283333;15.433333;27.2;20.079167;16.5;76.875;41;7.6;2.279167;
2019-08-11;0;925.6375;12.233333;29.1;19.970833;13.8;66.458333;26;9.3;2.320833;
2019-08-12;0;924.533333;12.725;27.1;19.15;13.1;69.541667;34;9.2;2.229167;
2019-08-13;0;923.741667;12.208333;26.7;19.729167;15.5;65.916667;31;8.3;2.354167;
2019-08-14;0;924.554167;10.895833;26.8;17.729167;9.3;66.875;37;10.1;2.733333;
2019-08-15;0;927.804167;13.175;18.8;16.795833;15;79.416667;68;10.6;3.908333;
2019-08-16;0;927.608333;11.65;22;16.254167;12.7;75.083333;51;10.2;3.779167;
2019-08-17;0;925.5625;11.504167;22.8;16.145833;9.8;75.625;53;8;2.395833;
2019-08-18;0;923.95;12.7125;26;19.991667;15.6;66.125;34;7.9;1.495833;
2019-08-19;0;922.279167;10.979167;30.1;20.654167;12;61;23;10.1;1.641667;
2019-08-20;0;922.991667;9.583333;30.1;20.116667;10.8;56.791667;23;8.8;1.858333;
2019-08-21;0;923.454167;13.333333;30;20.354167;13.3;67.833333;33;7.7;1.775;
2019-08-22;0;924.091667;14.091667;29.2;20.716667;15;68.708333;36;9.3;2.354167;
2019-08-23;0;924.241667;12.883333;28.6;20.433333;15.2;65.625;31;9.5;2.558333;
2019-08-24;0;923.791667;13.5375;26.9;19.729167;14.5;69.75;41;7.5;2.341667;
2019-08-25;0;925.679167;13.4;26.5;20;14.2;68;39;9;2.779167;
2019-08-26;1;926.1875;14.395833;24.7;18.616667;15.8;77.833333;50;8.7;3.270833;
2019-08-27;2.2;926.025;15.0375;24.3;18.333333;15.3;82.708333;53;9.7;2.9875;
2019-08-28;.2;924.95;12.791667;25.6;19.029167;15.6;69.958333;38;7.4;2.4125;
2019-08-29;0;924.0875;10.741667;26.6;18.216667;11.8;65.416667;33;9.4;1.975;
2019-08-30;0;923.591667;11.666667;28.3;19.595833;14;64.291667;24;8.3;1.875;
2019-08-31;0;922.8375;11.508333;29.4;20.895833;13.8;60;25;7.7;1.970833;
2019-09-01;0;920.870833;10.1375;30.2;20.695833;11.2;55.166667;25;8.6;1.7;
2019-09-02;0;920.475;11.779167;30.3;20.895833;12.3;60.5;28;8.4;2.229167;
2019-09-03;0;921.891667;12.283333;31.1;21.675;14.5;60.125;25;12.6;3.025;
2019-09-04;0;923.320833;11.7375;30.7;21.158333;13.9;60.708333;25;9.8;3.445833;
2019-09-05;0;924.1125;11.816667;30.4;21.204167;13.1;60.416667;26;10.7;3.0375;
2019-09-06;0;925.341667;14.35;27.5;20.270833;14.7;71.083333;42;12.3;4.4;
2019-09-07;.6;926.445833;15.770833;23.4;19.254167;16.6;81.375;61;9;3.316667;
2019-09-08;0;926.816667;14.420833;24.9;19.529167;16.6;73.916667;50;8.6;2.641667;
2019-09-09;0;925.241667;13.154167;28.8;19.95;13.6;69.125;31;7.3;1.908333;
2019-09-10;0;923.579167;13.316667;30.6;21.8;15.8;63.416667;26;8.4;2.1375;
2019-09-11;0;921.783333;11.4375;31.6;21.625;13.1;58.708333;21;9.1;2.529167;
2019-09-12;0;921.116667;8.5625;32.7;21.7;11;51.125;14;9.8;1.6375;
2019-09-13;0;920.658333;9.7625;33.9;22.625;12.3;53.083333;12;11.3;2.191667;
2019-09-14;0;922.025;12.625;29.4;21.375;14.7;60.875;32;11.8;3.5875;
2019-09-15;0;922.5125;12.608333;29.4;20.629167;13.9;64.125;30;9.7;3.204167;
2019-09-16;0;922.225;11.495833;30.7;21.795833;15;58.458333;19;11;3.5375;
2019-09-17;0;921.033333;10.454167;30;21.216667;14.9;57;20;9;2.658333;
2019-09-18;0;918.908333;10.095833;32.1;22.625;13.1;51.208333;18;8.4;1.85;
2019-09-19;0;918.7;10.9625;33.8;23.470833;13.2;51.75;14;8.8;1.958333;
2019-09-20;0;920.179167;13.1875;33;23.920833;17.3;56;23;9.5;2.616667;
2019-09-21;0;919.908333;11.629167;33.2;23.116667;15.5;53.583333;17;11.4;2.783333;
2019-09-22;0;920.966667;11.054167;30.6;22.1;15.4;55.791667;18;9.5;3.1625;
2019-09-23;0;923.683333;13.516667;27.3;20.129167;13.7;67.958333;41;14.9;3.858333;
2019-09-24;0;925.729167;12.608333;24.3;18.6375;12.8;68.791667;50;10.8;3.8;
2019-09-25;0;922.854167;12.8375;30.4;21.308333;14;63.458333;28;11.3;3.379167;
2019-09-26;0;921.183333;12.725;31.4;23.183333;17.5;57.083333;24;10.3;2.991667;
2019-09-27;0;919.591667;14.05;32.5;23.958333;16.3;59.25;26;10;2.045833;
2019-09-28;2;920.529167;17.1125;27.6;22.033333;18.4;75.083333;44;8.3;2.554167;
2019-09-29;0;920.229167;17.529167;24.4;20.695833;19.1;82.291667;65;6.4;1.854167;
2019-09-30;1.4;919.225;16.566667;31.3;22.633333;16.6;72.041667;39;9.2;1.504167;
2019-10-01;0;919.65;14.791667;30.5;23.383333;18.9;62.75;24;8.9;3.158333;
2019-10-02;0;920.266667;11.395833;29.7;21.4;14.9;57.916667;21;10.4;2.504167;
2019-10-03;0;920.241667;12.725;32;22.783333;17.8;57.375;21;9.9;2.95;
2019-10-04;0;920.933333;14.779167;29.9;22.879167;17.8;62.708333;32;12.1;4.0125;
2019-10-05;0;920.225;13.979167;30;22.675;16.9;61.5;27;12.1;3.633333;
2019-10-06;0;919.4375;12.583333;30.2;22.433333;15.5;57.791667;30;12.4;2.391667;
2019-10-07;0;919.791667;13.4875;32.4;23.2;15.5;58.416667;27;8;2.570833;
2019-10-08;0;919.575;14.775;31.7;23.829167;18;61.083333;27;12.4;3.341667;
2019-10-09;0;919.8125;13.075;33;24.683333;17.8;54.125;21;11.2;3.654167;
2019-10-10;0;920.7625;13.6375;30.2;23.25;18;58.541667;29;14.7;4.395833;
2019-10-11;0;921.691667;13.270833;32.5;23.929167;17.1;55.375;23;11.1;3.6625;
2019-10-12;0;921.65;12.604167;32.3;23.9875;18.8;54.25;19;9.1;3.175;
2019-10-13;0;920.475;12.216667;30.4;22.941667;16.5;55.666667;18;10.4;3.408333;
2019-10-14;0;919.791667;12.283333;31.4;23.191667;16.3;55.25;23;8.5;2.808333;
2019-10-15;0;920.116667;13.166667;31.6;23.5625;16.6;56.083333;26;11.9;2.708333;
2019-10-16;0;921.104167;13.3375;30.9;23.370833;17.1;57.041667;27;11.1;3.391667;
2019-10-17;0;921.429167;11.3875;30.9;22.895833;17.4;53.166667;22;9.9;3.241667;
2019-10-18;0;920.975;10.204167;31.7;22.8625;14.7;51.416667;15;9.1;2.904167;
2019-10-19;0;918.475;9.925;34.8;24.275;13.7;44.958333;19;9.7;1.670833;
2019-10-20;0;916.370833;11.670833;34.9;25.875;16.5;44.541667;20;8.6;1.879167;
2019-10-21;0;915.9875;15.7625;34.1;25.7625;21.1;57.833333;28;10;3.3625;
2019-10-22;15.4;916.925;18.208333;28.5;22.566667;19.7;78.791667;45;6.8;2.170833;
2019-10-23;13.8;918.845833;18.9625;23.5;20.645833;18.7;90.291667;68;6.7;1.429167;
2019-10-24;8.6;920.091667;18.808333;27.7;21.766667;19.2;84.5;57;7.5;2;
2019-10-25;11;920.366667;18.979167;27.3;21.95;18.8;84.291667;59;7.5;1.916667;
2019-10-26;0;920.370833;17.104167;30.2;23.6;19.8;70.208333;37;7.1;2.045833;
2019-10-27;0;920.641667;13.016667;33;24.483333;17.9;55.208333;16;10.6;2.541667;
2019-10-28;0;919.920833;13.820833;31.8;24.033333;16.5;57.916667;25;11.1;3.05;
2019-10-29;0;918.754167;12.383333;32.5;24.4;17.9;52.333333;19;9.6;3.2875;
2019-10-30;0;918.758333;11.7375;32.6;24.354167;15.8;51.666667;17;9.3;3.0375;
2019-10-31;0;919.458333;13.4875;33.2;24.233333;16.2;56.416667;23;8.1;2.295833;
2019-11-01;0;919.4625;14.908333;32.4;24.4375;18.2;59.333333;29;10.2;2.579167;
2019-11-02;0;919.1625;14.9;31.5;24.145833;19.5;60.583333;27;10.1;3.5;
2019-11-03;0;918.25;14.295833;31.5;23.975;18.6;59.125;27;9.1;2.516667;
2019-11-04;0;917.141667;13.629167;34.3;25.1875;16.6;55.25;19;8.8;1.895833;
2019-11-05;0;917.545833;14.058333;35.9;26.941667;17.5;49.666667;21;7.7;1.554167;
2019-11-06;0;917.7125;14.266667;34.7;26.445833;17.8;51.375;24;8;1.9375;
2019-11-07;0;917.820833;13.229167;33.2;24.85;17.9;52.541667;22;8.6;2.725;
2019-11-08;0;916.745833;11.395833;33.6;24.45;16.4;50.708333;17;8.9;2.4375;
2019-11-09;0;917.754167;11.975;33.1;24.670833;17.3;50.5;20;10.7;2.954167;
2019-11-10;0;918.470833;12.808333;34;25.095833;17.2;51.958333;19;9.8;2.7625;
2019-11-11;0;917.341667;11.166667;35;25.329167;16.2;46.708333;13;10.3;2.395833;
2019-11-12;0;917.7375;12.704167;31.9;24.55;15.6;51.541667;20;13;3.479167;
2019-11-13;0;918.925;13.333333;31.8;24.308333;18;54.208333;23;15.1;3.733333;
2019-11-14;0;918.2875;13.066667;32.6;24.570833;17.4;52.958333;26;9.9;2.641667;
2019-11-15;0;915.404167;13.195833;34.6;25.9375;17.3;50.25;23;10.4;2.220833;
2019-11-16;.2;914.533333;18.079167;30.7;23.129167;20.1;75.083333;40;15;2.458333;
2019-11-17;18.8;916.166667;19.85;27.9;22.425;19.7;86.583333;59;8.1;1.716667;
2019-11-18;35;919.7125;18.9625;26;21.766667;19.4;85.041667;61;5;1.1125;
2019-11-19;0;919.920833;17.395833;30;22.908333;18.9;73.333333;43;7.2;2.304167;
2019-11-20;0;919.45;15.35;29.7;22.829167;17;66.791667;30;8.5;1.908333;
2019-11-21;0;919.1125;15.216667;30.3;22.775;17;64.958333;38;10.4;2.979167;
2019-11-22;0;918.333333;14.9875;31.7;24.3125;19.2;60.125;30;10;2.5875;
2019-11-23;0;917.245833;14.3625;33.7;25.120833;17.3;56.916667;21;8.2;1.716667;
2019-11-24;0;916.5125;16.783333;30.1;23.654167;18.6;66.75;39;9.7;1.154167;
2019-11-25;63.2;918.641667;18.804167;24.8;20.875;17.7;88.291667;72;8.2;2.533333;
2019-11-26;.2;920.004167;17.4375;23.1;20.104167;17.6;85;71;7.3;2.808333;
2019-11-27;0;919.745833;16.895833;26.1;21.320833;17.6;77;56;7.1;2.483333;
2019-11-28;0;917.516667;16.7875;31.6;23.745833;17.1;68.416667;36;8.2;1.525;
2019-11-29;0;917.8;18.8875;27.3;23.170833;20.3;77.416667;57;5.7;1.158333;
2019-11-30;.4;917.983333;19.3125;31.8;24.791667;20.4;74.541667;38;6.6;1.291667;
2019-12-01;0;918.6;18.241667;31.8;24.058333;19.2;72.5;35;8.6;1.933333;
2019-12-02;0;917.208333;19.1875;30.9;23.416667;20.4;78.375;47;8.6;1.1875;
2019-12-03;0;917.958333;20.066667;25.9;22.270833;20.6;87.625;70;7.1;1.779167;
2019-12-04;8.6;919.316667;19.029167;28.5;22.595833;19.9;81.625;51;6.1;1.854167;
2019-12-05;0;918.504167;15.808333;32.6;25.1375;19.6;61.25;30;8.4;1.783333;
2019-12-06;0;917.004167;15.183333;31;24.545833;16.8;57.75;36;7.9;1.554167;
2019-12-07;0;916.566667;18.5125;31.9;25.025;18.9;68.958333;37;8.8;1.391667;
2019-12-08;44.2;918.6875;19.891667;26.6;21.9;19.8;88.958333;67;8.9;2.208333;
2019-12-09;1.8;919.3375;18.441667;28.6;22.2875;19.4;80.5;51;6.7;2.316667;
2019-12-10;0;918.970833;14.679167;30.9;22.829167;17;64.458333;28;9;1.708333;
2019-12-11;0;917.566667;13.841667;31.6;23.116667;14.9;60.958333;25;8.2;1.558333;
2019-12-12;0;917.0125;15.7125;32.4;23.608333;16;65.041667;30;7.1;2.016667;
2019-12-13;0;918.125;15.691667;32;24.1625;18.4;62.541667;31;11.3;3.0375;
2019-12-14;0;920.791667;16.6;31.3;23.475;17.1;67.833333;38;10.9;3.920833;
2019-12-15;0;921.520833;16.308333;28.8;22.866667;17.7;68.375;43;12;3.833333;
2019-12-16;0;920.095833;15.995833;30.7;22.308333;16.2;70.958333;33;11.6;3.183333;
2019-12-17;0;918.608333;14.416667;31.8;23.429167;17.6;62.375;26;7.6;2.125;
2019-12-18;0;918.4875;15.8625;32.9;25.083333;17.2;61.375;29;10;2.4;
2019-12-19;0;919.458333;14.966667;32.7;25.020833;18.4;58.375;26;11.7;2.995833;
2019-12-20;0;919.654167;13.545833;32.8;24.65;17.8;56.208333;19;9.7;3.104167;
2019-12-21;0;919.083333;15.991667;33.7;25.3625;20.2;60.416667;27;8.6;2.954167;
2019-12-22;0;918.6375;14.870833;33.4;25.358333;17.8;56.708333;28;9;2.579167;
2019-12-23;0;918.766667;15.6;32.1;24.45;17.8;60.833333;34;11.7;2.504167;
2019-12-24;0;918.716667;15.570833;32.9;23.766667;17.1;63.291667;30;10.8;2.558333;
2019-12-25;.6;918.7375;18.041667;31.7;24.2875;19.5;71.25;37;10.1;2.258333;
2019-12-26;41.8;920.283333;18.391667;26.9;21.7875;16.1;82.333333;56;23.7;1.525;
2019-12-27;0;920.425;17.133333;29.4;22.279167;17.3;74.75;44;11.4;2.458333;
2019-12-28;0;919.579167;16.7375;30.1;22.9375;18.9;70.291667;38;8;2.604167;
2019-12-29;0;918.2125;16.308333;30;23.2125;18.2;67.666667;39;7.4;2.033333;
2019-12-30;0;916.708333;15.929167;30.8;22.945833;18.6;67.75;30;10.9;1.745833;
2019-12-31;2.4;916.741667;15.854167;31.8;23.195833;17.1;68.791667;29;10.1;1.691667;
2020-01-01;4.8;916.758333;17.841667;30.8;23.375;18.5;74.25;37;11;1.704167;
2020-01-02;0;917.179167;17.604167;27.9;23.304167;19.8;71.833333;51;9;2.054167;
2020-01-03;6;917.495833;19.029167;29.7;22.995833;19.7;80.541667;43;12.8;2.179167;
2020-01-04;9.4;917.454167;20.141667;26.8;22.383333;20.5;87.541667;63;9.7;1.704167;
2020-01-05;24.6;917.841667;19.5375;25.2;21.2625;19.7;90.333333;71;10.2;2.458333;
2020-01-06;2.6;918.095833;19.704167;30.2;22.4875;19.8;85.791667;49;9.8;1.716667;
2020-01-07;11.8;918.616667;19.508333;31.4;23.55;18.1;80.5;44;7.6;1.241667;
2020-01-08;0;918.416667;18.745833;33.3;24.875;19.1;73.333333;31;8.2;1;
2020-01-09;0;918.508333;17.766667;31.1;23.7625;18.2;72;37;5.3;1.408333;
2020-01-10;0;918.858333;14.270833;31;23.008333;15.1;62.708333;28;11.1;1.804167;
2020-01-11;0;918.979167;14.629167;31.8;23.65;16.1;60.875;30;6.8;1.575;
2020-01-12;0;919.220833;14.420833;33.1;24.45;15.2;58.708333;18;7.3;1.175;
2020-01-13;0;918.525;14.020833;34.4;25.675;16.5;54.083333;18;8.5;1.008333;
2020-01-14;0;918.55;14.7;34;25.158333;17.2;56.791667;22;7;1.9;
2020-01-15;0;919.083333;12.395833;32.7;24.3375;17.2;52.916667;20;8.8;2.2875;
2020-01-16;0;920.054167;14.716667;32.9;25.058333;17.2;55.916667;30;9;1.9625;
2020-01-17;0;919.616667;16.758333;34.4;26.370833;18.7;58.625;30;6.3;1.545833;
2020-01-18;0;920.716667;17.070833;30.5;24.866667;20.1;63.708333;42;7.6;2.383333;
2020-01-19;0;919.7875;15.095833;32;24.433333;18.9;59.791667;30;11.7;2.533333;
2020-01-20;0;917.45;16.358333;33;25.2875;20;61.458333;27;6.7;1.8125;
2020-01-21;.6;915.766667;18.554167;27;22.9125;19.8;77.291667;50;9.8;1.995833;
2020-01-22;2.6;915.908333;19.266667;24.7;21.6;19.8;86.875;70;6.6;1.625;
2020-01-23;6;916.3375;18.866667;22.7;20.633333;19.2;89.625;78;10.2;2.520833;
2020-01-24;17;916.629167;19.033333;22.5;20.429167;19.2;91.75;78;11.8;2.65;
2020-01-25;3.8;917.3875;18.466667;29.4;23.520833;19.9;75.208333;49;11.8;2.833333;
2020-01-26;8.4;918.7125;19.629167;25.6;21.445833;20;89.958333;68;12.3;1.733333;
2020-01-27;21;919.029167;18.9875;28.4;22.479167;19.1;82.125;53;9.1;1.516667;
2020-01-28;3.8;920.404167;19.866667;23.9;21.270833;20.1;91.875;77;8.8;.708333;
2020-01-29;3.4;920.8625;19.475;30.9;22.1;17.7;86.5;45;11;.745833;
2020-01-30;7.8;921.058333;18.316667;31.2;24.233333;19.4;73;37;9.6;1.808333;
2020-01-31;0;920.608333;16.6875;31.3;23.520833;17.7;69;32;8.8;1.695833;
2020-02-01;0;920.008333;16.004167;32;24.008333;16.8;66;29;8.2;.929167;
2020-02-02;0;919.283333;15.795833;32;23.879167;16.2;64.416667;34;9.4;1.295833;
2020-02-03;0;919.545833;16.258333;32.6;24;16;66.916667;29;6;.920833;
2020-02-04;3.6;919.966667;20.416667;29.2;23.679167;21.1;82.916667;51;9.2;1.566667;
2020-02-05;2.8;919.5;19.5;31;24.3625;20.9;76.833333;43;8.7;1.6;
2020-02-06;0;919.729167;17.341667;28.6;23.025;19.1;72.375;42;5.8;1.191667;
2020-02-07;2;918.466667;18.158333;29.7;22.625;19.3;77.875;38;10.4;2.054167;
2020-02-08;16.6;919.566667;18.325;27.4;21.683333;18.6;82.958333;51;5.9;1.225;
2020-02-09;1;921.175;19.070833;29.1;22.616667;19.7;82;50;11.6;1.270833;
2020-02-10;0;921.566667;18.4375;32.4;23.4125;19.1;76.708333;35;7.6;1.175;
2020-02-11;.2;919.720833;17.325;34;25.345833;18.4;66.625;27;6.4;1.120833;
2020-02-12;0;918.754167;15.729167;32.8;25.116667;19.3;60.291667;26;9.6;1.983333;
2020-02-13;0;918.779167;15.579167;33.2;24.575;17.8;60.875;28;6.6;1.154167;
2020-02-14;0;919.566667;17.745833;29.6;23.775;19.6;70.458333;45;7.9;1.616667;
2020-02-15;0;919.3625;18.179167;32;24.1625;19.5;72.375;34;8.3;1.504167;
2020-02-16;.6;919.166667;16.8625;32;24.445833;19;66.083333;34;7.1;1.595833;
2020-02-17;0;919.354167;15.845833;30.9;24.154167;17.6;63.625;30;7.9;1.9;
2020-02-18;0;919.991667;17.408333;32.2;23.8375;19.7;69.708333;33;15.9;2.875;
2020-02-19;.2;918.545833;17.158333;31.8;22.570833;18.2;75.416667;31;10.4;2.2375;
2020-02-20;4.2;918.35;17.558333;31.3;21.25;16.2;82;37;12.8;1.275;
2020-02-21;18.4;918.204167;18.433333;32.4;23.379167;17.4;76.875;37;12.6;1.191667;
2020-02-22;.8;918.875;19.629167;30.7;22.8625;19;83.041667;49;9.7;1.041667;
2020-02-23;1.8;920.116667;20.4125;28.6;22.404167;19.5;89.041667;59;6.7;1.216667;
2020-02-24;3.2;920.379167;19.6125;29.8;23.4625;20;80.5;54;6.9;1.925;
2020-02-25;0;919.666667;19.004167;31.9;23.8875;19.6;76.583333;41;8.4;1.379167;
2020-02-26;0;917.995833;18.625;32.6;24.504167;19.1;73.166667;36;11.2;.8625;
2020-02-27;0;917.266667;17.904167;34.2;26.4125;19;63.416667;30;10.5;1.4875;
2020-02-28;0;919.6625;20.354167;29.6;24.716667;21.1;77.708333;55;7.8;1.670833;
2020-02-29;0;920.6;18;31.2;24.4125;20.2;70.375;35;7.1;2.2;
2020-03-01;0;919.65;18.154167;29.7;23.491667;18.2;74;46;6;1.341667;
2020-03-02;0;918.25;17.745833;29.9;24.045833;20;69.541667;43;8.8;1.741667;
2020-03-03;7.6;918.875;19.645833;27.7;22.904167;20.3;83;56;6.2;1.3625;
2020-03-04;2.4;919.466667;20.883333;26.5;22.6375;20.8;90.125;71;7.7;.645833;
2020-03-05;23.6;919.866667;20.691667;25.7;21.795833;20.3;93.625;71;8;.916667;
2020-03-06;31.2;919.3375;20.2;27.9;22.091667;20.1;90;59;7.7;.7875;
2020-03-07;38.8;918.016667;20.329167;27.3;22.2875;20.2;89.166667;63;8.4;1.2125;
2020-03-08;101;919.116667;18.8375;23.2;19.9625;17.8;93.416667;80;7.3;1.6375;
2020-03-09;5.2;920.166667;20.233333;23.9;21.0375;19.1;95.083333;81;6.5;1.575;
2020-03-10;66;920.1;19.458333;25.8;21.670833;19.4;87.75;70;6.9;1.808333;
2020-03-11;0;919.15;19.795833;26.7;21.85;20;88.416667;67;8;1.6;
2020-03-12;9.8;919.541667;19.541667;28;22.104167;19.5;86.708333;60;10.5;2.329167;
2020-03-13;5.6;920.454167;18.641667;28.2;21.55;18.8;85.125;51;10.7;1.945833;
2020-03-14;9.2;921.091667;19.208333;27.8;21.670833;19.1;86.916667;56;8.9;1.966667;
2020-03-15;6.2;920.904167;18.3;27;21.1375;17.6;85.083333;54;8.7;2.129167;
2020-03-16;0;920.508333;18.329167;28.8;22.170833;18.1;80.75;48;9;1.383333;
2020-03-17;0;920.129167;18.6;29;22.483333;18;80.5;50;6.2;1.275;
2020-03-18;0;919.475;17.829167;30.4;22.866667;17.6;76.166667;41;7;1.254167;
2020-03-19;0;917.866667;17.5;30.4;23.2;18.4;73.708333;31;5.5;.8625;
2020-03-20;0;916.55;18.525;31.7;23.3625;18.1;76.791667;41;10.5;1.858333;
2020-03-21;1.2;917.4125;18.958333;30.1;23.916667;19.6;75.708333;48;8.8;2.054167;
2020-03-22;0;918.970833;19.6875;29.3;23.341667;20.2;81.125;54;11.5;1.704167;
2020-03-23;4.6;920.729167;19.570833;23.3;20.833333;19.7;92.583333;80;6.5;1.633333;
2020-03-24;6.2;921.2375;17.583333;20.7;18.645833;17.2;93.583333;87;7.8;1.6375;
2020-03-25;6.4;920.5125;17.3875;22.1;18.720833;16.8;92.208333;78;7.6;1.191667;
2020-03-26;0;919.8125;17.729167;25.7;20.595833;18.1;84.5;59;6;1.504167;
2020-03-27;.4;919.7375;17.579167;26.5;21.595833;18.6;79.166667;57;7.8;1.908333;
2020-03-28;0;921.2625;17.116667;28.2;21.516667;16.9;77.791667;49;7.1;1.820833;
2020-03-29;0;921.725;17.925;28.5;21.683333;16.9;80.458333;55;7.4;2.0125;
2020-03-30;1;920.245833;18.829167;29.9;23.058333;19.9;79.291667;47;8.3;2.2;
2020-03-31;0;919.458333;17.629167;30.4;22.55;17.1;76.791667;38;8.4;1.879167;
2020-04-01;0;919.8;17.645833;30.8;22.9875;17.1;75.125;38;11.5;1.479167;
2020-04-02;0;920.554167;17.8;31.5;24.095833;17.6;70.708333;39;5.6;.754167;
2020-04-03;0;917.808333;17.55;31.7;24.108333;17.9;69.875;38;7.6;1.625;
2020-04-04;0;917.270833;18.579167;31.6;24.6;18;71.708333;45;10.6;2.125;
2020-04-05;0;919.733333;20.245833;30.5;23.5;19.1;83.125;54;7.6;1.4875;
2020-04-06;1.2;921.229167;20.066667;28.9;23.3375;20.6;83.166667;55;7.2;1.995833;
2020-04-07;.2;920.104167;19.075;30.9;24.1125;19.9;75.291667;46;8.3;1.441667;
2020-04-08;0;918.504167;19.320833;31.6;23.1;18;81.458333;41;9.2;.9625;
2020-04-09;32;918.291667;20.35;27.3;22.454167;20.2;88.75;64;5.9;.854167;
2020-04-10;7.4;919.0625;20.416667;24.9;21.6875;20.1;92.708333;75;5.6;1.683333;
2020-04-11;9.4;919.466667;20.020833;28.4;22.320833;19.8;87.916667;55;6.2;1.283333;
2020-04-12;3.4;919.879167;19.8375;29.1;22.941667;20;84.041667;54;7.3;1.2375;
2020-04-13;0;920.625;18.604167;24;21.029167;19.5;86.458333;69;7.7;2.858333;
2020-04-14;.2;919.170833;17.979167;23.8;19.85;16.4;89.083333;74;6.6;1.841667;
2020-04-15;2.2;919.941667;19.404167;24.4;20.758333;18.9;92.333333;75;4.2;.845833;
2020-04-16;3.2;921.9;19.779167;28.5;22.475;19.8;86;54;6.8;1.391667;
2020-04-17;12.2;922.266667;19.270833;28.6;22.241667;19.2;84.75;53;6.6;1.6375;
2020-04-18;3.4;923.075;18.704167;21.7;20.1125;19.4;91.75;83;8.4;2.266667;
2020-04-19;0;923.466667;17.0875;22.5;19.404167;17;86.875;72;7.3;1.5625;
2020-04-20;.2;922.483333;17.45;22.5;19.7875;18;86.541667;74;6.2;1.2625;
2020-04-21;0;921.5375;17.875;23;20.658333;18.8;84.458333;71;5.4;1.3;
2020-04-22;0;920.6;16.975;26;20.391667;15.3;82.083333;58;6.5;1.2125;
2020-04-23;0;920.679167;18.479167;25;20.545833;18.6;88.458333;64;7.5;1.495833;
2020-04-24;4;922.204167;17.383333;23.7;19.825;18;86.541667;66;5.8;1.616667;
2020-04-25;.2;923.233333;15.620833;25.4;19.208333;14.4;80.583333;58;11;2.483333;
2020-04-26;1.8;923.470833;17.5875;24.4;19.7875;17.2;87.791667;68;9.5;2.304167;
2020-04-27;.6;924.120833;14.475;25.1;18.875;14.7;77.583333;49;7.9;2.225;
2020-04-28;0;924.275;14.85;24.6;17.854167;12.6;83.416667;60;7.6;1.783333;
2020-04-29;0;924.016667;14.608333;25.7;18.5875;14.6;80;50;5.8;1.533333;
2020-04-30;0;922.966667;14.245833;27.2;18.841667;11.8;77.166667;43;4.2;.679167;
2020-05-01;0;922.770833;15.358333;29.1;20.529167;13.7;75.375;39;4.5;.620833;
2020-05-02;0;921.466667;16.6875;30;22.691667;17.1;72.625;33;5.7;.975;
2020-05-03;0;920.125;14.108333;30.6;21.85;14.9;67.125;25;6.8;1.008333;
2020-05-04;.6;920.729167;16.2875;26.3;19.920833;15.8;80.916667;51;7.3;1.579167;
2020-05-05;0;920.904167;15.308333;28.1;20.583333;16;75.375;34;5.8;1.225;
2020-05-06;0;920.85;15.945833;28.3;21.366667;17;73.583333;38;4.8;1.020833;
2020-05-07;0;920.166667;15.770833;30;21.3;14.2;74.083333;31;5.4;.929167;
2020-05-08;0;923.25;16.966667;22.9;18.5875;19.2;90.5;70;7.5;2.0625;
2020-05-09;16;925.454167;14.654167;17.7;16.066667;14.6;91.333333;84;7.3;1.733333;
2020-05-10;0;925.2375;14.266667;23.8;17.854167;14.4;80.958333;55;7.5;1.641667;
2020-05-11;0;924.6875;15.0375;24.9;18.7125;14.5;80.5;55;8;.645833;
2020-05-12;0;922.9125;16.679167;25.1;19.8625;16.5;83.083333;54;7.2;.579167;
2020-05-13;0;921.991667;16.858333;24.7;19.675;17.3;84.458333;66;6.4;0;
2020-05-14;0;921.2375;17.025;28.8;20.4625;14.4;82.583333;48;8.3;.041667;
2020-05-15;.2;921.104167;17.679167;28.4;21.070833;15.8;83;49;5.4;0;
2020-05-16;0;920.775;18.108333;28;21;17.1;84.875;53;6.2;.029167;
2020-05-17;37;921.958333;18.6625;21.4;19.595833;18.7;94.416667;85;3.5;0;
2020-05-18;.4;923.679167;17.541667;24;19.879167;17.7;87;69;6.8;.558333;
2020-05-19;0;925.008333;17.070833;23.3;19.533333;17.5;85.958333;69;8;.454167;
2020-05-20;1.6;925.625;15.9625;23.7;19.008333;16.6;83.541667;59;8.3;1.233333;
